id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,calculated_host_listings_count,availability_365,license
1117887447208102363,Berlin Garden Apartment,256974763,Julian,Charlottenburg-Wilm.,Kantstraße,52.506810455661466,13.318066969513891,Entire home/apt,125.0,2,1,177,Unknown
1117897638651797664,"Blueground | Neukölln, nr S & Ubahn",434485440,Blueground,Neukölln,Neuköllner Mitte/Zentrum,52.4731904,13.4404607,Entire home/apt,103.0,92,302,365,Unknown
1118055939005671545,KreuzbergCosyroom in rooftopflat,6584851,Eva,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.49910372291249,13.425320207651662,Private room,55.0,4,3,255,02/Z/AZ/018859-24
1118128551347674037,Serene Haven: 3BR Apt with Light Tones and Artwork,96399996,OompH,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51156539999999,13.4701854,Entire home/apt,182.0,1,3,146,"Legal entity name and Legal form: oompH Gmbh <br/>Legal representatives or Trade register number: Tomasz Jagiełło <br/> Entity address: Mühlenstraße 8A, 14167, Berlin, Germany <br/>Listing address: Müggelstraße 11, 10247, Berlin, Germany"
1118178013862156351,Sonniges Zimmer in Filmfabrik,51613417,Melissa,Treptow - Köpenick,Dammvorstadt,52.4506958,13.5850396,Private room,48.0,4,1,173,09/Z/AZ/004368-23
1118234105605367886,Alt Bau Pracht mitten in Berlin,515400237,Magomed,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.480067559864935,13.32411811177674,Entire home/apt,65.0,92,1,90,Unknown
1118693775976466690,Sonnendurchflutete DG-Wohnung,21570071,Moritz,Pankow,Prenzlauer Berg Nordwest,52.55233,13.41398,Entire home/apt,122.0,4,1,132,03/Z/RA/009003-24
1118753274500141421,"MINT Apartment über der Stadt: Parken, Küche, WiFi",87740742,Timo,Pankow,Weißensee Ost,52.56098910111746,13.472866331431842,Entire home/apt,175.0,2,1,80,"First name and Last name: Timo Schalow <br/> Contact address: Blumenthalstr. 4, 10783, Berlin, Deutschland <br/>Listing address: Liebermannstraße 75, 13088, Berlin, Deutschland"
1119398787867419721,Luxury Flat in Buzzling X-Berg - Oranienstrasse,131507096,Jan,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5019354,13.4172705,Entire home/apt,309.0,2,1,121,02/Z/RA/018627-24
1119427122487104073,3-room Apartmnet /Treptower Park,27952946,Katrin,Treptow - Köpenick,Plänterwald,52.4856,13.46403,Entire home/apt,203.0,1,15,66,"Legal entity name and Legal form: GHS Green Hotelservice GmbH <br/>Legal representatives or Trade register number: HRB 177703 B <br/> Entity address: Rhinstr 137A, 10315, Berlin , Deautschland <br/>Listing address: Puderstr 24, 12435, Berlin , Deautschland"
1119442747857416072,Abenteuerurlaub am Havelsee,452730760,Loreen,Spandau,Spandau Mitte,52.54823,13.20869,Entire home/apt,79.0,99,2,267,Unknown
1119458426957907679,Abenteuerurlaub am Havelsee,452730760,Loreen,Spandau,Spandau Mitte,52.5487295980123,13.20717942810329,Entire home/apt,103.0,99,2,269,Unknown
1119499527910499983,Quiet Apartment in Best Area,534155574,Christoph,Pankow,Helmholtzplatz,52.54263211572299,13.418331726156254,Entire home/apt,75.0,10,1,118,08/Z/ZA/009883-35
1119605013130596352,Bed room in shared apartment,105842116,Linda,Lichtenberg,Alt-Lichtenberg,52.52225692280497,13.473681926819864,Private room,157.0,3,1,45,"First name and Last name: Linda Auge <br/> Contact address: Paul-Junius-Str , 10369, Berlin, Berlin <br/>Listing address: Paul-Junius-Str, 10369, Berlin, Berlin"
1119735501171150702,Entire Flat Schöneberg,91948236,João Paulo,Tempelhof - Schöneberg,Schöneberg-Süd,52.493210943831855,13.344699799999995,Entire home/apt,199.0,1,1,165,"First name and Last name: João Paulo Borges <br/> Contact address: Martin-Luther-Strasse 44, 10779, Berlin, Alemanha <br/>Listing address: Martin-Luther-Strasse 44, 10779, Berlin, Alemanha"
1119774372305249402,Cozy room in Lichtenberg,568782401,Eya,Lichtenberg,Friedrichsfelde Nord,52.51087970931373,13.51787203333435,Private room,50.0,1,1,250,"First name and Last name: Eya Elleuch <br/> Contact address: Alt-Friedrichsfelde,1,92, 10315, Berlin, Allemagne  <br/>Listing address: Alt-Friedrichsfelde,1,92, 10315, Berlin, Allemagne"
1119984117748680321,Two-Level City Retreat,188371179,Spreeresidence,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.52139,13.32827,Entire home/apt,122.0,2,7,211,"Legal entity name and Legal form: Dream living GmbH <br/>Legal representatives or Trade register number: HRB261266 <br/> Entity address: helmholtzstr 17, 10587, Berlin, Deutschland <br/>Listing address: helmholtzstr 17, 10587, Berlin, Deutschland"
1120019115170530259,Musical flat in best place,42178210,Violet,Treptow - Köpenick,Alt  Treptow,52.48728,13.45779,Entire home/apt,175.0,1,1,352,"First name and Last name: Banafsheh Azimifard <br/> Contact address: Kiefhozstrasse 403a, 12435, Berlin, Germany <br/>Listing address: Kiefholzstrasse 403a, 12435, Berlin, Germany"
1120133598974304854,Great coffee & famously amazing bed,568852511,Max Brown KuDamm Hotel,Charlottenburg-Wilm.,Düsseldorfer Straße,52.4968697,13.3216371,Private room,181.0,1,7,111,"Legal entity name and Legal form: EHPC Hotels Betriebs GmbH <br/>Legal representatives or Trade register number: HRB 160879 B <br/> Entity address: Uhlandstraße 49, 10719, Berlin, Germany <br/>Listing address: Uhlandstraße 49, 10719, Berlin, Germany"
1120288055433572949,Full Cozy Apartment in Berlin,50055974,Lola,Mitte,Osloer Straße,52.55235,13.38481,Entire home/apt,60.0,30,1,255,01/Z/RA/016528-24
1120381540852109549,Modernes 2 Zimmer Apartment im Neuköllner Kiez,119577461,Mikel,Neukölln,Rixdorf,52.4799752,13.4429666,Entire home/apt,179.0,1,6,54,08/Z/AZ/012866-23
1120402392711980874,Schönes helles Zimmer in Berlin Rudow,474730724,Sylvia,Neukölln,Rudow,52.415206,13.5179019,Private room,50.0,2,2,21,08/Z/AZ/014083-24
1120462391515419898,Merry Apartment 2,17542421,Said,Tempelhof - Schöneberg,Marienfelde,52.4165688,13.3704178,Entire home/apt,260.0,5,5,354,07/Z/ZA/001571-16
1120637206699677325,1BR Apartment Alexanderplatz,568622525,Callum,Mitte,Alexanderplatz,52.52431878714972,13.417501913227136,Entire home/apt,87.0,3,1,350,01/Z/EA/015809-23
1120718873327548181,2room apartment - neukölln,8154187,Klara,Neukölln,Rixdorf,52.47341,13.44101,Entire home/apt,93.0,92,1,269,Unknown
1120811858951697611,Single Apartment in Charlottenburg,481910575,Anthony,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.52111610165113,13.325791991311313,Entire home/apt,95.0,1,3,141,"First name and Last name: Anthony Phan Anh Nguyen <br/> Contact address: Laagbergstraße 34, 38440, Wolfsburg, Niedersachsen <br/>Listing address: Pascalstraße 2, Grund Stockwerk, 10587, Berlin, Deutschland"
1120840539869385986,Modern Central Studio Apartment in Moabit,5338624,Karen,Mitte,Moabit Ost,52.53441948731104,13.35190569206544,Entire home/apt,80.0,92,1,165,Unknown
1120858029611907644,Nest in the heart of Kreuzberg!,159435467,BaerenFalts - Cristian,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49288,13.41626,Entire home/apt,95.0,3,1,213,04/Z/ZA/006451-17
1120862322730264798,Bright and breezy room w/ balcony,22600809,Tash,Neukölln,Reuterstraße,52.48238258648335,13.4327580204412,Private room,61.0,2,1,170,08/Z/AZ/012558-23
1120867728005390380,Traumwohnung in beste Lage,434151508,Didem,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5024253,13.4410753,Entire home/apt,200.0,1,1,172,"First name and Last name: Dilem Eric <br/> Contact address: Pfuelstr.3, 10997, Berlin , Deutschland  <br/>Listing address: Pfuelstr.3, 10997, Berlin, Deutschland "
1120951629193734492,Cozy flat on a quiet side-street,569055027,George,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5036999,13.4344552,Entire home/apt,182.0,3,1,65,02/Z/RA/018512-24
1120995053527134682,Zimmer in der Cunostraße,543687829,Riccardo,Charlottenburg-Wilm.,Grunewald,52.4857,13.2962,Private room,28.0,92,16,145,Unknown
1121072274736409785,Deluxe Top-floor Duplex betw. Alexanderplatz+Fhain,569090408,Shahab,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51686,13.45286,Entire home/apt,161.0,2,1,125,02/Z/RA/018872-24
1121081249379532898,Charmante 1 Zimmer Wohnung mit Balkon Neukölln,20884579,Ann-Kristin,Neukölln,Neuköllner Mitte/Zentrum,52.47044913124763,13.435438329043896,Entire home/apt,99.0,4,1,7,08/Z/AZ/012737-22
1121124282060814528,Luxury room with balcony central in Kreuzberg,2017524,Florian,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49595739999999,13.415387,Private room,167.0,2,2,128,02/Z/AZ/018868-24
1121618296511559365,Balcons et lumière dans le cœur de Berlin vivant,42936712,Lara,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51144,13.46031,Entire home/apt,90.0,92,1,268,Unknown
1121627789224951139,Altbau nahe Ludwigkirch-Platz,17232811,Kami,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49197132314616,13.317820146843752,Private room,42.0,92,1,364,Unknown
1122206759991629658,Loft in the heart of Berlin,237426867,Sophie,Charlottenburg-Wilm.,Kantstraße,52.5077820961585,13.316116527848706,Entire home/apt,110.0,92,1,180,Unknown
1122239681475588108,Ruhiges stilvolle Wohnung am See,155054578,Gernoth,Pankow,Schönholz/Wilhelmsruh/Rosenthal,52.5850324,13.3691207,Entire home/apt,164.0,1,1,229,03/Z/AZ/008913-24
1122357506653553820,Luxury 3-Bed - Potsdamer Platz,376961462,Vonder,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50585,13.38018,Entire home/apt,137.0,92,25,269,Unknown
1122366075221311453,Luxury 3-Bed - Potsdamer Platz,376961462,Vonder,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50585,13.38018,Entire home/apt,139.0,92,25,269,Unknown
1122426402757516825,Luxury 2-Bed - Potsdamer Platz,376961462,Vonder,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50585,13.38018,Entire home/apt,190.0,92,25,176,Unknown
1122428377010496267,Luxury Apartment in Friedrichshain: 2 Balconies!,218373255,Sasha,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49713549853604,13.46354298411038,Entire home/apt,216.0,3,1,11,02/Z/AZ/018659-24
1122540298195313232,Modernes Premium-Penthouse,550810,Eric,Lichtenberg,Neu Lichtenberg,52.5033506217911,13.474986270693975,Entire home/apt,300.0,3,1,348,11/Z/RA/003066-24
1122558154467598649,Cozy Loft-Apartment near main Station & Bundestag,569437382,Maximilian,Mitte,Moabit Ost,52.52681127459185,13.351268250563969,Entire home/apt,99.0,2,1,126,"First name and Last name: Maximilian Klima <br/> Contact address: HARVESTEHUDER WEG 94, 20149, Hamburg, Deutschland <br/>Listing address: Bandelstraße 3, 10559, Berlin, Deutschland"
1122568798355002991,#sh4 - Apartment with 2 rooms,2293972,Philipp,Lichtenberg,Neu Lichtenberg,52.50311276970152,13.480724254000592,Entire home/apt,159.0,1,15,90,"First name and Last name: Philipp Stein <br/> Contact address: Frankfurter Allee 26A, 10247, Berlin, Deutschland <br/>Listing address: Nöldnerstr.25, 10317, Berlin, Deutschland"
1122964949972356712,Bismarck Apartment 4,454262081,Sarah,Charlottenburg-Wilm.,Neue Kantstraße,52.51054237075891,13.298407173541271,Entire home/apt,231.0,4,5,64,04/Z/AZ/014800-23
1123029357279130812,Hotel Comenius - Single Room Ground Floor,539383070,Marco,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5139,13.45028,Private room,123.0,1,14,23,"Legal entity name and Legal form: Community Hotel GmbH <br/>Legal representatives or Trade register number: HRB 38350 P <br/> Entity address: Paul-Schneider-Str. 17, 14513, Teltow, Brandenburg <br/>Listing address: Grünberger Str. 22, 10243, Berlin, Berlin"
1123192126145309561,Wohnung m. Balkon im Akazienkiez,21128975,Christian,Tempelhof - Schöneberg,Schöneberg-Nord,52.49057,13.35333,Entire home/apt,109.0,3,1,12,"First name and Last name: Christian Betz <br/> Contact address: St.-Anna-Str. 29, 80538, München, Deutschland <br/>Listing address: Freisinger Str. 9, 10781, Berlin, Deutschland"
1123204210926982000,Cozy Duplex Apartment,12981753,Corentin,Pankow,Prenzlauer Berg Südwest,52.5389107,13.4074772,Entire home/apt,150.0,3,1,47,03/Z/RA/008994-24
1123319953507998980,Wohnen mit den Künstlern in Box,38936151,Aleks,Mitte,Moabit West,52.526230113749634,13.320889199306771,Shared room,23.0,20,6,207,"First name and Last name: Alexei Ananiev <br/> Contact address: Elsenstraße, 12059, Berlin, Deutschland <br/>Listing address: Kaiserin-Augusta-Allee, 10553, Berlin, Deutschland"
1123383729460847373,Furnished room in well equipped serviced apartment,206488801,Supriya,Mitte,Parkviertel,52.5609,13.35,Private room,50.0,93,3,180,Unknown
1123847046318475640,Cosy & Chic Flat in Berlin Mitte,11356182,Raph,Mitte,Alexanderplatz,52.51752178903764,13.420683303704845,Entire home/apt,75.0,30,1,114,"First name and Last name: Raph Hsiu-Ping Lin <br/> Contact address: Schillingstraße 2, 10179, Berlin, Germany <br/>Listing address: Schillingstraße 2, 10179, Berlin, Germany"
1124148410970323910,Merry Apartment 3,17542421,Said,Tempelhof - Schöneberg,Marienfelde,52.4165688,13.3704178,Entire home/apt,210.0,5,5,350,07/Z/ZA/001572-16
1124497146217977040,Natur direkt in Berlin,386732110,Lydia,Lichtenberg,Alt-Hohenschönhausen Nord,52.55513286078546,13.495982614362555,Entire home/apt,152.0,2,1,29,11/Z/RA/002870-23
1124550565455415878,2 Zimmer Apartment 4 für Personen,529389127,Michael,Steglitz - Zehlendorf,Schloßstr.,52.45837,13.32507,Entire home/apt,180.0,1,1,101,"First name and Last name: Caspar Bady <br/> Contact address: Düppelstr 35, 12163, Berlin, Berlin <br/>Listing address: Düppelstr 35, 12163, Berlin , Deutschland / Berlin"
1125074497860200755,Kleine Wohnung im Grünen,551044846,Tanja,Neukölln,Britz,52.44471608253747,13.458988554775717,Entire home/apt,75.0,92,1,269,Unknown
1125126188633880163,Suite 147 in Prenzlauer Berg,490685830,Aryan,Pankow,Prenzlauer Berg Südwest,52.539254934745394,13.411618899554014,Entire home/apt,138.0,1,4,21,"First name and Last name: Aryan Nazemian <br/> Contact address: Fachinger Str 14 , 13591, Berlin, Deutschland <br/>Listing address: Schönhauser alle 147 , 10435, Berlin, Deutschland"
1125171266665495214,Modern Penthouse in Westend (close to the stadium),569986031,Marion,Charlottenburg-Wilm.,Westend,52.5070278770084,13.266615201622166,Entire home/apt,225.0,3,1,170,04/Z/AZ/015728-24
1125307679514213477,"Wunderschönes Studio,Wasser&Park",1625522,Regine,Lichtenberg,Rummelsburger Bucht,52.49675379471787,13.483710550262469,Entire home/apt,87.0,2,1,199,11/Z/AZ/002930-23
1125324070334696985,"Blueground | Charlottenburg, furnished & equipped",434485440,Blueground,Charlottenburg-Wilm.,Kurfürstendamm,52.50227229999999,13.3130205,Entire home/apt,97.0,92,302,156,Unknown
1125343736457175865,"Kleine, schöne Wohnung am See",567074654,Maria,Reinickendorf,Ost 2,52.5637921,13.3630624,Entire home/apt,80.0,1,1,334,12/Z/AZ/003792-21
1125364619494657321,Grüne Oase mitten in der City,289194370,Julia,Pankow,Prenzlauer Berg Ost,52.53586848321566,13.456953703543464,Private room,114.0,1,2,10,"First name and Last name: Julia Thielemann  <br/> Contact address: Sigridstr. 11, 10407, Berlin, Deutschland <br/>Listing address: Sigridstr. 11, 10407, Berlin, Deutschland"
1125473671995458320,Prenzlauer Pearl Luxury Suite,490685830,Aryan,Pankow,Prenzlauer Berg Südwest,52.54036041311281,13.411813359707594,Entire home/apt,142.0,1,4,22,"First name and Last name: Aryan Nazemian <br/> Contact address: Fachinger str 14 , 10435, Berlin, Berlin <br/>Listing address: Schönhauser alle 147, 10435, Berlin, Deutschland "
1125485718740226183,The Luxe Loft Berlin,490685830,Aryan,Pankow,Prenzlauer Berg Südwest,52.539459741832765,13.41092286631465,Entire home/apt,170.0,1,4,23,"First name and Last name: Aryan Nazemian  <br/> Contact address: Fachinger str. 14, 13591 , Berlin, Berlin <br/>Listing address: Schönhauser alle 147, 10435, Berlin, Berlin"
1125492855945930693,Prenzlauer Berg Prestige,490685830,Aryan,Pankow,Prenzlauer Berg Südwest,52.54063,13.41047,Entire home/apt,158.0,1,4,24,"First name and Last name: Aryan Nazemian <br/> Contact address: Fachinger str 14 , 13591, Berlin , Berlin <br/>Listing address: Schönhauser alle 147, 10435, Berlin, Berlin"
1125880662586950111,Designer Altbauwohnung mit Balkon- Prenzlauer Berg,195409759,Aziz,Pankow,Prenzlauer Berg Nord,52.54564161,13.42683423,Entire home/apt,157.0,2,1,151,"First name and Last name: Aziz Slama <br/> Contact address: Wichertstraße 40, 10439, Berlin, Deutschland <br/>Listing address: Wichertstraße 40, 10439, Berlin, Deutschland"
1125924750521735942,Zimmer mitten in Berlin - Kreuzberg,26058101,Lio,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49395,13.39791,Private room,66.0,3,1,38,02/Z/AZ/018796-24
1125942098189280090,Spandauer Arcaden und Bahnhof Nähe,116200911,Tuncay,Spandau,Wilhelmstadt,52.53331282162199,13.195643573999403,Entire home/apt,65.0,92,1,269,Unknown
1126044300318752074,Ferienwohnung für 8 Freunde,570213059,Ellen,Neukölln,Britz,52.44963012039005,13.437856151501515,Entire home/apt,181.0,2,1,234,04/Z/AZ/015998-24
1126130045211916977,Zimmer in Friedrichshain,518320980,Gero,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5064876,13.4615731,Private room,59.0,6,2,8,02/Z/AZ/017496-23
1126153770029256469,Merry Apartment 4,17542421,Said,Tempelhof - Schöneberg,Marienfelde,52.4165688,13.3704178,Entire home/apt,160.0,5,5,350,07/Z/ZA/001573-16
1126697438171100092,primeflats - Apartment Langhans Weißensee,1625771,Primeflats,Pankow,Weißensee,52.55342071063442,13.43656950628786,Entire home/apt,93.0,1,11,332,"Legal entity name and Legal form: Primeflats Vacation Rentals GmbH <br/>Legal representatives or Trade register number:  HRB 33726 <br/> Entity address: Paul-Schneider-Str. 17, 14513, Teltow, Brandenburg <br/>Listing address: Langhansstraße 103, 13086, Berlin, Berlin"
1126700252573071273,primeflats -Apartment Schillerpark 3 Wedding,1625771,Primeflats,Mitte,Parkviertel,52.55381082970519,13.348497591171537,Entire home/apt,120.0,1,11,319,"Legal entity name and Legal form: Primeflats Vacation Rentals GmbH <br/>Legal representatives or Trade register number: 33726  <br/> Entity address: Paul-Schneider-Str. 17, 14513, Teltow, Brandenburg <br/>Listing address: Türkenstr. 17, 13349, Berlin, Berlin"
1126715777728337542,Beautiful Rooftop Dream,209495080,Caro,Pankow,Prenzlauer Berg Nord,52.5518888345088,13.41791295602522,Entire home/apt,158.0,92,1,364,Unknown
1126877399823168031,Spacious Room in near Mitte,54071965,Oded,Mitte,Moabit West,52.52403,13.32805,Private room,96.0,3,1,98,01/Z/AZ/016424-24
1127260583391883346,Nice 3-rooms apartment in Berlin,512573083,Ola,Lichtenberg,Neu Lichtenberg,52.50197602643615,13.492261728279084,Entire home/apt,309.0,2,5,268,"First name and Last name: Oxana Cioban <br/> Contact address: Paul-Robesonstr.33, 10439, Berlin, Deutschland <br/>Listing address: Lückstr , 10317, Berlin, Deutschland"
1127287479060547886,Bright modern flat,18101506,Ebba,Pankow,Helmholtzplatz,52.54077,13.41952,Entire home/apt,200.0,92,1,176,Unknown
1127448584989809781,Helle Wohnung mit Balkon,10401881,Katrin,Neukölln,Neuköllner Mitte/Zentrum,52.48067739685853,13.427820695531794,Entire home/apt,194.0,1,2,110,08/Z/AZ/013860-24
1127456971896795496,2 - Zimmer Apartment in Wilmersdorf,8912086,MAVO Hospitality,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48532,13.32597,Entire home/apt,79.0,60,47,124,"Legal entity name and Legal form: BÜROMA-APART Apartmentvermietung GmbH <br/>Legal representatives or Trade register number: HRB 213025 <br/> Entity address: Berliner Straße 29, 73728, Esslingen, Deutschland <br/>Listing address: Badensche Straße 28, 10715, Berlin, Deutschland"
1127529565674738041,Bismarcks Apartment 3,454262081,Sarah,Charlottenburg-Wilm.,Neue Kantstraße,52.51045,13.29752,Entire home/apt,179.0,4,5,74,04/Z/AZ/014800-23
1127551079981324023,Merry Apartment 6,17542421,Said,Tempelhof - Schöneberg,Marienfelde,52.41657,13.37042,Entire home/apt,160.0,5,5,23,07/Z/ZA/001575-16
1127604970222666191,Kreuzberg 1-4 Gäste Schlafzimmer Kü Bad Kinoraum,9074048,Kay,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49722333579185,13.38523370559039,Entire home/apt,82.0,3,1,122,"First name and Last name: Ingrid van Hofman <br/> Contact address: Dickensweg 8, 14055, Berlin, Deutschland <br/>Listing address: Obentrautstr. 29, 10963, Berlin, Deutschland"
1127629068789278689,Berlin penthouse with 2 terraces at Kurfürstendamm,14171587,Nico,Charlottenburg-Wilm.,Kurfürstendamm,52.50190913223731,13.321422671429737,Entire home/apt,175.0,92,1,260,Unknown
1127972116395289227,2-Zimmer Balkonwohnung,8912086,MAVO Hospitality,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48527,13.32685,Entire home/apt,119.0,60,47,167,"Legal entity name and Legal form: BÜROMA-APART Apartmentvermietung GmbH <br/>Legal representatives or Trade register number: HRB 213025 <br/> Entity address: Berliner Straße 29, 73728, Esslingen, Deutschland <br/>Listing address: Badensche Straße 28, 10715, Berlin, Deutschland"
1128002122470034647,Schönes 2 Raum Apartment in Wilmersdorf,8912086,MAVO Hospitality,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48735176893652,13.325914441192683,Entire home/apt,179.0,60,47,86,"Legal entity name and Legal form: BÜROMA-APART Apartmentvermietung GmbH <br/>Legal representatives or Trade register number: HRB 213025 <br/> Entity address: Berliner Straße 29, 73728, Esslingen, Deutschland <br/>Listing address: Badensche Straße 28, 10715, Berlin, Deutschland"
1128091905893875885,Apartment-Berlin-Prenzlauerberg,423662405,Mike,Pankow,Helmholtzplatz,52.54497,13.4181,Entire home/apt,112.0,8,1,260,"First name and Last name: M . A. <br/> Contact address: Lychenerstraße 45, 10437, Berlin, Deutschland <br/>Listing address: Lychenerstraße 45, 10437, Berlin, Deutschland"
1128165292964796729,Homaris Apartments Schlüterstraße,386848467,Flo,Charlottenburg-Wilm.,Kurfürstendamm,52.50176279999999,13.3164893,Entire home/apt,140.0,1,10,357,"Legal entity name and Legal form: Homaris West GmbH <br/>Legal representatives or Trade register number: HRB223264B <br/> Entity address: Brunnenstraße 4, 10119, Berlin, Deutschland <br/>Listing address: Schlüterstraße 39, 10629 , Berlin, Deutschland"
1128165487346067902,Homaris Apartments Schlüterstraße,386848467,Flo,Charlottenburg-Wilm.,Kurfürstendamm,52.50176279999999,13.3164893,Entire home/apt,153.0,1,10,333,"Legal entity name and Legal form: Homaris West GmbH <br/>Legal representatives or Trade register number: HRB223264B <br/> Entity address: Brunnenstraße 4, 10119 , Berlin, Deutschland <br/>Listing address: Schlüterstraße 39, 10629, Berlin, Deutschland"
1128176873810295467,Homaris Apartments Schlüterstraße,386848467,Flo,Charlottenburg-Wilm.,Kurfürstendamm,52.50176,13.31649,Entire home/apt,153.0,1,10,356,"Legal entity name and Legal form: Homaris West GmbH <br/>Legal representatives or Trade register number: HRB223264B <br/> Entity address: Brunnenstraße 4, 10119, Berlin, Deuschtland <br/>Listing address: Schlüterstraße 39, 10629, Berlin, Deutschland"
1128269735458899525,Cozy apartment in Neukölln,337334408,Stella,Neukölln,Rixdorf,52.47285,13.44884,Entire home/apt,97.0,1,1,126,"First name and Last name: Stella Horta  <br/> Contact address: Niemetzstrasse 14, 12055, Berlin, Germany <br/>Listing address: Niemetzstrasse 14, 12055, Berlin, Germany"
1128417771969812265,Gallery/Event White Space,204920355,Stefania,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49109,13.3817,Entire home/apt,175.0,1,1,267,"First name and Last name: Stefania Angelini <br/> Contact address: 27 avenue de la costa, 98000, Monaco , Monaco  <br/>Listing address: Grossbeerenstr., 10965, Berlin, Allemagne"
1128714263967602952,Habitación acogedora en ubicación céntrica,15920621,Rocio,Pankow,Prenzlauer Berg Südwest,52.5289228633731,13.414361384173503,Private room,129.0,3,1,166,"First name and Last name: Rocio Mendez de Alsleben <br/> Contact address: Saarbrücker Str. 27, 10405, Berlin, Deutschland  <br/>Listing address: Saarbrücker Str. 27, 10405, Berlin, Deutschland "
1129078697964272908,Cozy Apartment in Berlin Friedrichshain,33410827,Nikhil Vinod,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51253645401454,13.457735655976068,Entire home/apt,215.0,3,1,90,02/Z/RA/018647-24
1129348876520268156,sunny rooftop room top location,456406804,Dennis,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49847738983654,13.388447446711824,Private room,44.0,1,6,329,"First name and Last name: Pascal Pioch <br/> Contact address: Mariendorfer Damm 84, 12109, Berlin, Deutschland <br/>Listing address: Stresemannstraße 21, 10963, Berlin, Deutschland"
1129374367859186650,11-Wohnen direkt am Park,26670019,Dagmar,Charlottenburg-Wilm.,Wiesbadener Straße,52.46910375143968,13.316310803774591,Entire home/apt,129.0,7,10,262,"First name and Last name: Dagmar Insa Renee Röring  <br/> Contact address: Rüdesheimer Platz 7, 14197, Berlin, Berlin <br/>Listing address: Laubenheimer Straße 10, 14197 , Berlin, Berlin"
1129379412690318467,NOOK: Quiet Stylish Industrial Loft with Kitchen,570992094,Nook Apartments,Neukölln,Neuköllner Mitte/Zentrum,52.48213951252431,13.426747164041336,Entire home/apt,260.0,2,2,343,"Legal entity name and Legal form: Nook Hospitality GbR <br/>Legal representatives or Trade register number: Blay + Jundt  <br/> Entity address: Prinzenstraße 84.2 , 10969 , Berlin , Germany  <br/>Listing address: Hermannstrasse 229 , 12049 , Berlin , Germany "
1129498346026525093,Lovely room in Berlin,515972589,Alina,Lichtenberg,Neu Lichtenberg,52.50125,13.49199,Private room,104.0,7,6,262,"First name and Last name: Galina Syvyryn  <br/> Contact address: Oranienburgerstr.10, 10178, Berlin , Deutschland <br/>Listing address: Lückstr, 10317, Berlin , Deutschland "
1129609248670624537,Beautiful 3 Rooms Apartment Zehlendorf,565839033,Arwin,Steglitz - Zehlendorf,Zehlendorf  Nord,52.436048,13.2614242,Entire home/apt,146.0,2,2,174,"First name and Last name: ArwinAsefirad <br/> Contact address: Clayallee 348B, 14169, Berlin, Germany <br/>Listing address: Clayallee 348B, 14169, Berlin, Germany"
1129647230083333468,Schönes Zimmer in Kreuzberg Altbau,423314543,Jakob,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49414,13.42933,Private room,94.0,1,1,198,02/Z/AZ/019039-24
1129776017486307465,Designer Oasis in Friedrichshain,571081153,Karin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5085293,13.4535958,Entire home/apt,310.0,1,1,227,02/Z/RA/018861-24
1129784089450387204,Apartment am Ku´Damm,571096789,Max,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49893700454002,13.315871157942825,Entire home/apt,195.0,3,1,129,04/Z/RA/014142-23
1130136788928850525,"Central & Calm Room, next to Schloss Bellevue",35456540,Lukas,Mitte,Moabit Ost,52.52234180230992,13.356239901103343,Private room,28.0,92,3,229,Unknown
